Product,Demand_Forecast,Current_Inventory,Supply_Readiness,Lead_Time_Days,Confirmed_Orders,Year,Month,Week,Revenue_Status,Date
Truck Engine,506,1231,1,8,1594,2006,7,27,0,7/9/2006
Truck Engine,2346,4122,1,5,1477,2006,7,26,0,7/2/2006
Bus Engine,1250,2857,0,4,2287,2006,6,25,0,6/25/2006
Truck Engine,1375,1270,1,10,2111,2006,6,24,1,6/18/2006
Motorcycle Engine,998,3777,1,4,539,2006,6,23,1,6/11/2006
Truck Engine,2968,3852,0,10,1561,2006,6,22,0,6/4/2006
Motorcycle Engine,1918,1256,1,9,943,2006,5,21,1,5/28/2006
Bus Engine,1131,4007,0,5,1571,2006,5,20,1,5/21/2006
Truck Engine,1579,1872,1,8,1378,2006,5,19,1,5/14/2006
Bus Engine,645,3137,1,8,854,2006,5,18,0,5/7/2006
Truck Engine,1991,2207,0,12,2486,2006,4,17,1,4/30/2006
Motorcycle Engine,549,2051,0,7,2054,2006,4,16,1,4/23/2006
Bus Engine,2561,4462,0,10,1027,2006,4,15,0,4/16/2006
Truck Engine,1167,3272,1,13,1609,2006,4,14,1,4/9/2006
Motorcycle Engine,1076,1992,0,14,1187,2006,4,13,1,4/2/2006
Bus Engine,2533,1399,0,7,2437,2006,3,12,1,3/26/2006
Truck Engine,2057,1940,1,9,1627,2006,3,11,0,3/19/2006
Bus Engine,2125,3561,1,8,1392,2006,3,10,0,3/12/2006
Truck Engine,1416,3611,1,13,1086,2006,3,9,1,3/5/2006
Motorcycle Engine,1143,3896,0,9,1279,2006,2,8,0,2/26/2006
Motorcycle Engine,1412,1442,1,11,1758,2006,2,7,0,2/19/2006
Bus Engine,2729,4249,1,5,1228,2006,2,6,0,2/12/2006
Bus Engine,1372,2930,0,12,1104,2006,2,5,1,2/5/2006
Truck Engine,1533,3361,1,9,1282,2006,1,4,1,1/29/2006
Motorcycle Engine,1356,3010,1,12,2298,2006,1,3,0,1/22/2006
Truck Engine,810,4348,0,5,1809,2006,1,2,1,1/15/2006
Motorcycle Engine,2878,1037,1,4,1334,2006,1,1,0,1/8/2006
Bus Engine,2320,3267,0,14,2190,2006,1,52,0,1/1/2006
Truck Engine,898,1723,0,9,593,2005,12,51,1,12/25/2005
Truck Engine,2851,4746,0,6,2131,2005,12,50,0,12/18/2005
Motorcycle Engine,1252,4066,0,3,525,2005,12,49,0,12/11/2005
Motorcycle Engine,2836,4482,0,8,2007,2005,12,48,0,12/4/2005
Motorcycle Engine,833,1521,1,13,1875,2005,11,47,0,11/27/2005
Bus Engine,2601,1271,0,8,1151,2005,11,46,1,11/20/2005
Truck Engine,2535,1640,0,8,1725,2005,11,45,0,11/13/2005
Motorcycle Engine,1276,3525,0,4,2085,2005,11,44,1,11/6/2005
Bus Engine,2149,4954,0,3,1660,2005,10,43,0,10/30/2005
Motorcycle Engine,2236,2351,1,5,1107,2005,10,42,1,10/23/2005
Truck Engine,881,2382,1,14,1233,2005,10,41,0,10/16/2005
Motorcycle Engine,2291,1092,1,4,1080,2005,10,40,0,10/9/2005
Truck Engine,2127,2068,0,8,2207,2005,10,39,1,10/2/2005
Bus Engine,1503,2391,1,14,1813,2005,9,38,1,9/25/2005
Bus Engine,2352,2697,1,8,925,2005,9,37,0,9/18/2005
Motorcycle Engine,2065,4276,0,7,873,2005,9,36,0,9/11/2005
Truck Engine,1277,2392,0,12,2186,2005,9,35,0,9/4/2005
Truck Engine,1587,4868,1,12,2480,2005,8,34,0,8/28/2005
Truck Engine,2307,4032,1,7,613,2005,8,33,0,8/21/2005
Motorcycle Engine,1602,4918,1,11,1522,2005,8,32,1,8/14/2005
Truck Engine,2554,3338,1,7,756,2005,8,31,1,8/7/2005
Truck Engine,2102,4677,0,12,1072,2005,7,30,0,7/31/2005
Truck Engine,1251,1483,0,8,1226,2005,7,29,1,7/24/2005
Truck Engine,1975,3687,0,13,2342,2005,7,28,1,7/17/2005
Motorcycle Engine,2268,1503,0,6,2487,2005,7,27,0,7/10/2005
Motorcycle Engine,2826,2664,0,12,1653,2005,7,26,1,7/3/2005
Truck Engine,2057,3102,1,3,2026,2005,6,25,0,6/26/2005
Truck Engine,2119,1105,0,6,2328,2005,6,24,1,6/19/2005
Bus Engine,2766,4435,0,4,1780,2005,6,23,1,6/12/2005
Bus Engine,2012,2450,1,12,671,2005,6,22,1,6/5/2005
Truck Engine,832,3749,0,5,867,2005,5,21,1,5/29/2005
Truck Engine,2806,4279,1,9,559,2005,5,20,1,5/22/2005
Bus Engine,1914,4088,0,9,1107,2005,5,19,0,5/15/2005
Bus Engine,629,2966,0,3,1851,2005,5,18,1,5/8/2005
Truck Engine,1270,2642,0,10,653,2005,5,17,0,5/1/2005
Motorcycle Engine,2077,4703,1,9,2202,2005,4,16,1,4/24/2005
Motorcycle Engine,1731,3520,0,3,2483,2005,4,15,1,4/17/2005
Truck Engine,1699,4540,1,10,951,2005,4,14,1,4/10/2005
Truck Engine,2262,2330,0,4,1269,2005,4,13,0,4/3/2005
Bus Engine,720,4679,0,10,658,2005,3,12,1,3/27/2005
Bus Engine,1863,3477,1,5,1539,2005,3,11,1,3/20/2005
Motorcycle Engine,1825,2682,1,12,2362,2005,3,10,0,3/13/2005
Truck Engine,1335,3160,0,9,1838,2005,3,9,0,3/6/2005
Bus Engine,685,4749,1,8,2101,2005,2,8,0,2/27/2005
Motorcycle Engine,837,2591,0,7,777,2005,2,7,1,2/20/2005
Motorcycle Engine,1014,3565,0,13,1027,2005,2,6,1,2/13/2005
Motorcycle Engine,886,1070,1,12,1188,2005,2,5,1,2/6/2005
Bus Engine,2400,4320,1,13,577,2005,1,4,1,1/30/2005
Bus Engine,835,3439,1,4,2106,2005,1,3,0,1/23/2005
Truck Engine,1692,2676,0,4,1962,2005,1,2,0,1/16/2005
Truck Engine,1769,1310,1,14,1935,2005,1,1,1,1/9/2005
Motorcycle Engine,1403,2378,0,3,2423,2005,1,53,0,1/2/2005
Motorcycle Engine,1145,2825,1,11,546,2004,12,52,0,12/26/2004
Bus Engine,1754,2092,1,13,1869,2004,12,51,0,12/19/2004
Bus Engine,1137,1462,1,10,1464,2004,12,50,1,12/12/2004
Truck Engine,699,3397,1,10,1317,2004,12,49,0,12/5/2004
Truck Engine,2397,3375,1,3,1708,2004,11,48,1,11/28/2004
Truck Engine,961,1669,0,7,781,2004,11,47,1,11/21/2004
Bus Engine,1333,2625,1,14,823,2004,11,46,1,11/14/2004
Motorcycle Engine,2808,2059,1,8,974,2004,11,45,0,11/7/2004
Truck Engine,2560,1070,0,4,1724,2004,10,44,0,10/31/2004
Truck Engine,1728,3237,0,12,849,2004,10,43,0,10/24/2004
Bus Engine,1390,3242,0,7,1030,2004,10,42,0,10/17/2004
Truck Engine,896,2239,0,8,956,2004,10,41,1,10/10/2004
Motorcycle Engine,2179,2626,1,11,1188,2004,10,40,1,10/3/2004
Bus Engine,2950,3478,1,12,906,2004,9,39,1,9/26/2004
Truck Engine,2882,2377,0,3,2311,2004,9,38,0,9/19/2004
Truck Engine,2685,4182,1,12,1450,2004,9,37,0,9/12/2004
Bus Engine,1419,4314,0,5,1075,2004,9,36,0,9/5/2004
Bus Engine,1438,3266,0,14,769,2004,8,35,1,8/29/2004
Truck Engine,858,1179,1,11,2125,2004,8,34,1,8/22/2004
Motorcycle Engine,2025,2591,1,3,1874,2004,8,33,0,8/15/2004
Bus Engine,2841,2356,0,3,1939,2004,8,32,1,8/8/2004
Motorcycle Engine,1132,3611,1,3,1705,2004,8,31,1,8/1/2004
Truck Engine,1674,3931,0,9,1799,2004,7,30,0,7/25/2004
Motorcycle Engine,830,1628,0,7,1543,2004,7,29,0,7/18/2004
Truck Engine,1942,4524,0,8,2427,2004,7,28,1,7/11/2004
Truck Engine,2761,3657,0,10,634,2004,7,27,0,7/4/2004
Truck Engine,1925,4521,1,4,1511,2004,6,26,1,6/27/2004
Truck Engine,1630,4611,0,4,2462,2004,6,25,0,6/20/2004
Motorcycle Engine,2284,4718,0,5,985,2004,6,24,1,6/13/2004
Truck Engine,2035,1181,0,5,2009,2004,6,23,0,6/6/2004
Truck Engine,2418,1397,1,5,1300,2004,5,22,0,5/30/2004
Motorcycle Engine,1736,2171,0,6,2032,2004,5,21,0,5/23/2004
Bus Engine,2460,1878,0,5,2277,2004,5,20,1,5/16/2004
Motorcycle Engine,2979,1964,1,4,2403,2004,5,19,1,5/9/2004
Motorcycle Engine,896,1200,0,11,2039,2004,5,18,0,5/2/2004
Motorcycle Engine,1329,1971,0,8,1609,2004,4,17,1,4/25/2004
Truck Engine,2416,4911,0,5,1209,2004,4,16,1,4/18/2004
Truck Engine,2899,4158,0,11,1380,2004,4,15,0,4/11/2004
Truck Engine,553,1671,1,6,1291,2004,4,14,0,4/4/2004
Bus Engine,1900,4159,1,6,1909,2004,3,13,0,3/28/2004
Truck Engine,1554,3507,1,10,696,2004,3,12,1,3/21/2004
Bus Engine,1303,4550,0,9,1544,2004,3,11,0,3/14/2004
Truck Engine,2296,2279,1,9,1736,2004,3,10,1,3/7/2004
Motorcycle Engine,1867,2913,1,12,562,2004,2,9,1,2/29/2004
Truck Engine,2852,1074,0,9,2091,2004,2,8,1,2/22/2004
Bus Engine,2069,1225,1,12,1149,2004,2,7,0,2/15/2004
Bus Engine,2717,3326,1,13,2186,2004,2,6,0,2/8/2004
Truck Engine,2867,4869,1,7,1679,2004,2,5,1,2/1/2004
Motorcycle Engine,504,4850,0,9,2401,2004,1,4,1,1/25/2004
Truck Engine,1523,2272,0,6,2204,2004,1,3,0,1/18/2004
Truck Engine,1788,2367,1,10,2079,2004,1,2,0,1/11/2004
Truck Engine,566,3623,1,11,1966,2004,1,1,0,1/4/2004
Motorcycle Engine,2373,1926,0,14,1104,2003,12,52,0,12/28/2003
Bus Engine,2773,1473,0,5,2226,2003,12,51,0,12/21/2003
Motorcycle Engine,655,3504,0,9,2100,2003,12,50,0,12/14/2003
Bus Engine,1147,4845,0,14,2393,2003,12,49,0,12/7/2003
Bus Engine,1129,4019,1,12,825,2003,11,48,0,11/30/2003
Bus Engine,720,3057,0,11,789,2003,11,47,0,11/23/2003
Motorcycle Engine,699,1190,1,3,2078,2003,11,46,1,11/16/2003
Truck Engine,1518,3054,0,4,1355,2003,11,45,0,11/9/2003
Truck Engine,2025,4817,0,9,1929,2003,11,44,0,11/2/2003
Truck Engine,2082,2671,0,4,974,2003,10,43,1,10/26/2003
Truck Engine,1584,3957,0,9,1248,2003,10,42,0,10/19/2003
Truck Engine,2031,2151,1,3,2173,2003,10,41,0,10/12/2003
Motorcycle Engine,1225,4089,1,5,876,2003,10,40,1,10/5/2003
Motorcycle Engine,2111,1962,1,7,1533,2003,9,39,0,9/28/2003
Motorcycle Engine,2263,3575,0,14,1608,2003,9,38,1,9/21/2003
Motorcycle Engine,2066,1632,1,13,2122,2003,9,37,1,9/14/2003
Motorcycle Engine,1143,4314,0,8,1177,2003,9,36,0,9/7/2003
Motorcycle Engine,2657,1777,0,11,1214,2003,8,35,1,8/31/2003
Motorcycle Engine,668,1362,1,11,1970,2003,8,34,1,8/24/2003
Truck Engine,718,1520,0,5,1400,2003,8,33,1,8/17/2003
Bus Engine,1598,2346,0,10,1273,2003,8,32,1,8/10/2003
Motorcycle Engine,593,4305,1,6,2247,2003,8,31,0,8/3/2003
Bus Engine,2299,2972,0,9,1571,2003,7,30,1,7/27/2003
Motorcycle Engine,1755,4104,0,8,1136,2003,7,29,1,7/20/2003
Motorcycle Engine,1606,4608,1,10,2404,2003,7,28,0,7/13/2003
Truck Engine,1111,1923,1,8,2052,2003,7,27,1,7/6/2003
Bus Engine,852,4230,0,6,697,2003,6,26,0,6/29/2003
Truck Engine,749,4704,1,4,1201,2003,6,25,1,6/22/2003
Truck Engine,775,3902,0,9,1196,2003,6,24,0,6/15/2003
Bus Engine,2534,1937,1,13,763,2003,6,23,1,6/8/2003
Truck Engine,906,2989,0,13,1135,2003,6,22,0,6/1/2003
Motorcycle Engine,1969,1903,1,6,2421,2003,5,21,1,5/25/2003
Motorcycle Engine,1699,2731,1,11,1836,2003,5,20,0,5/18/2003
Motorcycle Engine,1583,3449,0,11,2315,2003,5,19,0,5/11/2003
Motorcycle Engine,2118,2372,1,9,2467,2003,5,18,0,5/4/2003
Motorcycle Engine,1630,2221,1,7,545,2003,4,17,0,4/27/2003
Truck Engine,787,3218,0,5,1841,2003,4,16,0,4/20/2003
Truck Engine,1020,1379,1,5,2015,2003,4,15,1,4/13/2003
Motorcycle Engine,1805,4563,1,11,1388,2003,4,14,1,4/6/2003
Motorcycle Engine,1115,2777,1,11,1463,2003,3,13,0,3/30/2003
Truck Engine,1253,4436,0,14,1891,2003,3,12,0,3/23/2003
Bus Engine,1796,2508,1,13,1500,2003,3,11,1,3/16/2003
Truck Engine,2360,2270,0,6,2021,2003,3,10,1,3/9/2003
Truck Engine,903,4655,0,13,832,2003,3,9,0,3/2/2003
Truck Engine,2030,3657,1,3,1252,2003,2,8,1,2/23/2003
Truck Engine,2528,2013,0,12,1936,2003,2,7,0,2/16/2003
Truck Engine,2637,3639,0,7,1628,2003,2,6,0,2/9/2003
Bus Engine,823,2197,0,10,1773,2003,2,5,0,2/2/2003
Motorcycle Engine,1559,4587,0,12,683,2003,1,4,1,1/26/2003
Motorcycle Engine,839,4480,1,6,1258,2003,1,3,0,1/19/2003
Bus Engine,2602,4648,1,12,641,2003,1,2,1,1/12/2003
Motorcycle Engine,677,2233,1,12,1088,2003,1,1,1,1/5/2003
Motorcycle Engine,2145,2180,0,6,635,2002,12,52,1,12/29/2002
Motorcycle Engine,1004,4860,0,14,1967,2002,12,51,1,12/22/2002
Bus Engine,2627,3098,1,11,1524,2002,12,50,0,12/15/2002
Bus Engine,2867,2675,0,11,1729,2002,12,49,0,12/8/2002
Motorcycle Engine,2360,4075,1,9,2172,2002,12,48,1,12/1/2002
Motorcycle Engine,2400,4821,0,12,1967,2002,11,47,0,11/24/2002
Motorcycle Engine,2167,2931,1,10,1075,2002,11,46,1,11/17/2002
Truck Engine,2222,4842,1,14,1741,2002,11,45,0,11/10/2002
Truck Engine,2282,4481,1,14,1598,2002,11,44,0,11/3/2002
Truck Engine,1200,4181,0,6,1212,2002,10,43,0,10/27/2002
Bus Engine,1235,1175,1,10,738,2002,10,42,0,10/20/2002
Motorcycle Engine,1598,3556,0,8,2031,2002,10,41,0,10/13/2002
Bus Engine,1155,4204,0,5,1550,2002,10,40,0,10/6/2002
Bus Engine,1598,3448,1,9,1308,2002,9,39,1,9/29/2002
Bus Engine,549,1296,1,5,2240,2002,9,38,0,9/22/2002
Motorcycle Engine,1574,1554,0,13,2051,2002,9,37,0,9/15/2002
Truck Engine,1949,2473,0,9,1329,2002,9,36,0,9/8/2002
Motorcycle Engine,2700,3900,1,7,825,2002,9,35,1,9/1/2002
Motorcycle Engine,959,2042,1,6,1527,2002,8,34,0,8/25/2002
Bus Engine,2166,2665,0,5,1264,2002,8,33,0,8/18/2002
Bus Engine,1469,1887,1,10,1573,2002,8,32,0,8/11/2002
Bus Engine,2524,2375,1,6,1534,2002,8,31,1,8/4/2002
Truck Engine,1372,4054,1,10,1879,2002,7,30,0,7/28/2002
Truck Engine,2032,2229,1,12,2186,2002,7,29,1,7/21/2002
Truck Engine,1504,1136,0,5,996,2002,7,28,1,7/14/2002
Motorcycle Engine,1277,1773,0,12,1089,2002,7,27,0,7/7/2002
Bus Engine,2795,4600,1,11,1340,2002,6,26,0,6/30/2002
Motorcycle Engine,2933,3558,1,8,2278,2002,6,25,1,6/23/2002
Truck Engine,1630,2092,0,7,1632,2002,6,24,1,6/16/2002
Bus Engine,1564,1482,0,7,1143,2002,6,23,0,6/9/2002
Truck Engine,2181,1865,0,5,2383,2002,6,22,0,6/2/2002
Bus Engine,2047,1461,0,4,1672,2002,5,21,1,5/26/2002
Bus Engine,900,4416,0,8,1359,2002,5,20,1,5/19/2002
Motorcycle Engine,2847,4781,1,13,1504,2002,5,19,1,5/12/2002
Motorcycle Engine,610,1628,1,3,934,2002,5,18,1,5/5/2002
Truck Engine,1457,1161,0,9,2007,2002,4,17,0,4/28/2002
Motorcycle Engine,2352,3211,0,7,2344,2002,4,16,1,4/21/2002
Motorcycle Engine,1437,2280,1,6,1983,2002,4,15,0,4/14/2002
Motorcycle Engine,791,3010,0,11,2244,2002,4,14,1,4/7/2002
Bus Engine,1209,2923,0,12,2451,2002,3,13,1,3/31/2002
Motorcycle Engine,2547,1942,1,3,545,2002,3,12,0,3/24/2002
Truck Engine,1988,4601,1,13,813,2002,3,11,0,3/17/2002
Bus Engine,718,2575,1,6,1600,2002,3,10,0,3/10/2002
Bus Engine,1808,3205,1,5,973,2002,3,9,0,3/3/2002
Motorcycle Engine,2481,3536,0,8,819,2002,2,8,1,2/24/2002
Bus Engine,1986,1434,1,7,1473,2002,2,7,0,2/17/2002
Truck Engine,2328,2053,0,9,855,2002,2,6,0,2/10/2002
Truck Engine,847,2006,0,3,2400,2002,2,5,0,2/3/2002
Bus Engine,697,4086,0,7,963,2002,1,4,1,1/27/2002
Motorcycle Engine,661,3117,0,4,2492,2002,1,3,1,1/20/2002
Motorcycle Engine,968,3592,1,4,2375,2002,1,2,0,1/13/2002
Bus Engine,2655,3146,0,13,1841,2002,1,1,1,1/6/2002
Truck Engine,2585,1217,0,13,1396,2001,12,52,1,12/30/2001
Bus Engine,2253,3244,0,4,1055,2001,12,51,0,12/23/2001
Motorcycle Engine,2876,2673,1,11,1000,2001,12,50,1,12/16/2001
Motorcycle Engine,1095,2316,1,12,592,2001,12,49,0,12/9/2001
Bus Engine,2692,4618,1,5,2172,2001,12,48,0,12/2/2001
Truck Engine,1558,1887,1,6,1030,2001,11,47,0,11/25/2001
Bus Engine,1387,3089,1,7,2088,2001,11,46,1,11/18/2001
Truck Engine,566,2890,0,6,1459,2001,11,45,0,11/11/2001
Truck Engine,1614,1941,1,6,1174,2001,11,44,1,11/4/2001
Bus Engine,807,1941,0,7,607,2001,10,43,1,10/28/2001
Bus Engine,1588,1208,1,12,2390,2001,10,42,1,10/21/2001
Truck Engine,899,4973,0,11,2324,2001,10,41,1,10/14/2001
Truck Engine,837,1944,1,14,981,2001,10,40,0,10/7/2001
Truck Engine,914,1557,0,11,981,2001,9,39,0,9/30/2001
Truck Engine,2835,3534,1,8,2428,2001,9,38,1,9/23/2001
Motorcycle Engine,969,4411,0,13,2138,2001,9,37,0,9/16/2001
Bus Engine,583,2522,0,14,1579,2001,9,36,1,9/9/2001
Truck Engine,1604,1773,0,5,1205,2001,9,35,1,9/2/2001
Bus Engine,2481,1251,0,8,1868,2001,8,34,0,8/26/2001
Truck Engine,1236,2100,0,12,1824,2001,8,33,1,8/19/2001
Bus Engine,2321,1375,0,6,1462,2001,8,32,0,8/12/2001
Bus Engine,2067,2857,1,5,1069,2001,8,31,1,8/5/2001
Truck Engine,1888,3929,1,8,2336,2001,7,30,1,7/29/2001
Truck Engine,2628,4882,0,13,1605,2001,7,29,1,7/22/2001
Bus Engine,1691,4860,0,8,2175,2001,7,28,1,7/15/2001
Bus Engine,1702,1837,0,4,2196,2001,7,27,0,7/8/2001
Bus Engine,2115,3921,0,11,2171,2001,7,26,1,7/1/2001
Motorcycle Engine,2796,1704,0,10,624,2001,6,25,1,6/24/2001
Truck Engine,625,3188,0,8,1954,2001,6,24,0,6/17/2001
Motorcycle Engine,688,3998,0,3,607,2001,6,23,1,6/10/2001
Motorcycle Engine,535,3507,1,14,1518,2001,6,22,1,6/3/2001
Truck Engine,1501,3864,0,4,883,2001,5,21,1,5/27/2001
Truck Engine,2490,3873,0,6,1335,2001,5,20,1,5/20/2001
Motorcycle Engine,1072,1944,1,9,938,2001,5,19,1,5/13/2001
Truck Engine,2861,4917,1,11,1087,2001,5,18,1,5/6/2001
Bus Engine,1899,3494,0,12,1377,2001,4,17,0,4/29/2001
Bus Engine,2183,3403,1,7,2278,2001,4,16,1,4/22/2001
Motorcycle Engine,1333,1998,1,12,1779,2001,4,15,0,4/15/2001
Motorcycle Engine,2123,1796,1,4,950,2001,4,14,1,4/8/2001
Truck Engine,1583,3461,0,13,727,2001,4,13,0,4/1/2001
Truck Engine,1294,1680,0,13,1939,2001,3,12,0,3/25/2001
Motorcycle Engine,1497,2816,1,13,2149,2001,3,11,0,3/18/2001
Motorcycle Engine,581,2564,0,3,1041,2001,3,10,0,3/11/2001
Bus Engine,611,1455,0,12,2269,2001,3,9,1,3/4/2001
Bus Engine,1800,3469,0,3,983,2001,2,8,1,2/25/2001
Truck Engine,2566,3500,1,7,1709,2001,2,7,1,2/18/2001
Bus Engine,873,4045,1,9,2358,2001,2,6,0,2/11/2001
Truck Engine,2756,4659,1,11,1307,2001,2,5,0,2/4/2001
Truck Engine,2508,2141,1,11,1390,2001,1,4,0,1/28/2001
Truck Engine,2207,1053,0,10,725,2001,1,3,0,1/21/2001
Bus Engine,944,2395,0,3,771,2001,1,2,0,1/14/2001
Motorcycle Engine,730,4757,0,7,2222,2001,1,1,0,1/7/2001
Motorcycle Engine,2905,4854,1,8,588,2000,12,52,0,12/31/2000
Bus Engine,1126,2541,1,8,662,2000,12,51,1,12/24/2000
Motorcycle Engine,1528,1212,0,6,1879,2000,12,50,0,12/17/2000
Truck Engine,2080,1890,1,3,832,2000,12,49,1,12/10/2000
Motorcycle Engine,2147,4048,1,5,2157,2000,12,48,1,12/3/2000
Bus Engine,1688,2929,0,12,1121,2000,11,47,0,11/26/2000
Motorcycle Engine,664,4043,1,6,1090,2000,11,46,0,11/19/2000
Truck Engine,1374,4976,1,6,1693,2000,11,45,0,11/12/2000
Truck Engine,2249,1852,0,6,1794,2000,11,44,0,11/5/2000
Bus Engine,1678,4887,1,7,1890,2000,10,43,1,10/29/2000
Bus Engine,947,4969,0,13,1062,2000,10,42,0,10/22/2000
Bus Engine,2294,2880,0,11,1350,2000,10,41,1,10/15/2000
Truck Engine,1998,1629,1,6,827,2000,10,40,0,10/8/2000
Motorcycle Engine,966,3729,0,11,1323,2000,10,39,1,10/1/2000
Motorcycle Engine,976,2461,1,11,1280,2000,9,38,1,9/24/2000
Bus Engine,583,3827,1,3,2208,2000,9,37,1,9/17/2000
Motorcycle Engine,1566,2253,1,7,649,2000,9,36,1,9/10/2000
Motorcycle Engine,743,1665,1,11,1463,2000,9,35,1,9/3/2000
Bus Engine,1060,1270,1,6,1668,2000,8,34,0,8/27/2000
Bus Engine,1093,3166,1,7,951,2000,8,33,0,8/20/2000
Truck Engine,1864,2626,1,6,1819,2000,8,32,0,8/13/2000
Truck Engine,2388,2856,1,4,873,2000,8,31,1,8/6/2000
Truck Engine,2479,1756,1,12,1445,2000,7,30,0,7/30/2000
Truck Engine,1807,4434,0,4,1398,2000,7,29,1,7/23/2000
Motorcycle Engine,1643,2355,0,4,767,2000,7,28,1,7/16/2000
Motorcycle Engine,2820,2871,1,3,650,2000,7,27,0,7/9/2000
Truck Engine,2443,2066,1,5,2382,2000,7,26,1,7/2/2000
Truck Engine,838,1184,1,13,1038,2000,6,25,0,6/25/2000
Bus Engine,815,2516,0,12,1319,2000,6,24,1,6/18/2000
Motorcycle Engine,1580,4283,0,3,1175,2000,6,23,0,6/11/2000
Motorcycle Engine,537,1905,1,6,834,2000,6,22,1,6/4/2000
Truck Engine,2345,4347,1,3,595,2000,5,21,0,5/28/2000
Motorcycle Engine,889,2145,1,6,1730,2000,5,20,0,5/21/2000
Bus Engine,752,4456,0,5,1992,2000,5,19,1,5/14/2000
Bus Engine,1638,3996,1,11,1883,2000,5,18,1,5/7/2000
Motorcycle Engine,1937,4610,0,3,1569,2000,4,17,1,4/30/2000
Truck Engine,1706,3308,0,10,929,2000,4,16,0,4/23/2000
Motorcycle Engine,1297,2509,1,13,2410,2000,4,15,0,4/16/2000
Bus Engine,1355,3559,0,11,883,2000,4,14,1,4/9/2000
Truck Engine,879,3142,1,14,1522,2000,4,13,0,4/2/2000
Motorcycle Engine,1227,3005,0,9,2280,2000,3,12,0,3/26/2000
Truck Engine,2114,2187,0,3,1508,2000,3,11,1,3/19/2000
Truck Engine,2417,1151,1,6,1111,2000,3,10,0,3/12/2000
Bus Engine,705,3167,1,12,2041,2000,3,9,0,3/5/2000
Truck Engine,2996,3508,0,3,2201,2000,2,8,0,2/27/2000
Motorcycle Engine,2446,3615,0,6,2412,2000,2,7,1,2/20/2000
Truck Engine,2848,3864,0,5,1533,2000,2,6,0,2/13/2000
Truck Engine,1835,3095,1,4,1216,2000,2,5,1,2/6/2000
Motorcycle Engine,996,2803,1,3,1560,2000,1,4,0,1/30/2000
Bus Engine,841,3024,1,8,1064,2000,1,3,0,1/23/2000
Bus Engine,2472,3824,1,14,761,2000,1,2,0,1/16/2000
Motorcycle Engine,2369,2845,0,9,798,2000,1,1,0,1/9/2000
Motorcycle Engine,1295,3039,0,8,1129,2000,1,52,0,1/2/2000
Bus Engine,2020,3284,0,11,1446,1999,12,51,1,12/26/1999
Truck Engine,2526,2401,0,14,1321,1999,12,50,0,12/19/1999
Motorcycle Engine,2868,2573,0,11,747,1999,12,49,0,12/12/1999
Truck Engine,1445,2876,1,4,831,1999,12,48,0,12/5/1999
Motorcycle Engine,2626,2975,1,4,1353,1999,11,47,0,11/28/1999
Bus Engine,562,3247,0,11,2339,1999,11,46,1,11/21/1999
Truck Engine,2937,3075,0,3,1875,1999,11,45,0,11/14/1999
Truck Engine,2566,3445,0,7,926,1999,11,44,0,11/7/1999
Motorcycle Engine,1758,1716,0,3,760,1999,10,43,0,10/31/1999
Truck Engine,2750,2811,0,9,902,1999,10,42,0,10/24/1999
Motorcycle Engine,1881,4110,0,11,1204,1999,10,41,1,10/17/1999
Bus Engine,538,4548,0,8,2264,1999,10,40,1,10/10/1999
Truck Engine,665,1225,0,4,873,1999,10,39,0,10/3/1999
Motorcycle Engine,1398,1866,1,8,1537,1999,9,38,0,9/26/1999
Truck Engine,974,4863,0,11,1129,1999,9,37,0,9/19/1999
Motorcycle Engine,1950,1532,0,5,1313,1999,9,36,0,9/12/1999
Motorcycle Engine,851,2214,1,11,537,1999,9,35,0,9/5/1999
Motorcycle Engine,1197,2428,1,10,534,1999,8,34,1,8/29/1999
Bus Engine,1438,3307,0,14,1826,1999,8,33,1,8/22/1999
Truck Engine,1416,1656,1,9,791,1999,8,32,0,8/15/1999
Bus Engine,650,2162,1,10,1174,1999,8,31,0,8/8/1999
Motorcycle Engine,2215,2845,0,12,1413,1999,8,30,0,8/1/1999
Motorcycle Engine,1178,3641,1,8,1067,1999,7,29,1,7/25/1999
Bus Engine,1943,1446,0,5,1194,1999,7,28,0,7/18/1999
Bus Engine,2021,3468,0,9,1118,1999,7,27,0,7/11/1999
Truck Engine,1783,4366,0,6,1611,1999,7,26,1,7/4/1999
Motorcycle Engine,1189,1576,1,13,880,1999,6,25,1,6/27/1999
Bus Engine,1630,3179,1,12,2489,1999,6,24,0,6/20/1999
Motorcycle Engine,624,2013,0,7,1310,1999,6,23,0,6/13/1999
Motorcycle Engine,2970,1343,0,10,1874,1999,6,22,0,6/6/1999
Truck Engine,2901,3860,1,9,1167,1999,5,21,0,5/30/1999
Truck Engine,545,2283,0,9,2290,1999,5,20,1,5/23/1999
Truck Engine,532,4042,1,10,1105,1999,5,19,1,5/16/1999
Bus Engine,1469,4798,1,12,714,1999,5,18,0,5/9/1999
Motorcycle Engine,2419,4640,1,5,532,1999,5,17,1,5/2/1999
Bus Engine,2504,4761,1,5,733,1999,4,16,0,4/25/1999
Bus Engine,2565,1102,1,4,1256,1999,4,15,1,4/18/1999
Truck Engine,1423,3089,1,3,2391,1999,4,14,0,4/11/1999
Motorcycle Engine,1321,3313,0,12,1165,1999,4,13,0,4/4/1999
Motorcycle Engine,2012,1152,0,8,662,1999,3,12,1,3/28/1999
